customerID,MonthlyCharges,predicted_next_bill,bill_drop,bill_drop_label,recommended_offer,email_sent,customer_segment,enterprise_customer
6979-TNDEU,19.2,19.50433480862389,-0.3043348086238922,Normal,No Offer Needed,False,Regular Customer,False
9777-WJJPR,88.65,88.31352423244456,0.3364757675554415,Normal,No Offer Needed,False,Regular Customer,True
9283-LZQOH,74.4,74.38740529364871,0.012594706351293894,Normal,No Offer Needed,False,Regular Customer,False
7079-QRCBC,98.75,98.67363524883253,0.07636475116747476,Normal,No Offer Needed,False,Regular Customer,True
9495-SKLKD,95.95,95.42351819310828,0.5264818068917236,High Drop,Premium Entertainment Bundle,True,Outreach Customer,True
6048-UWKAL,105.4,105.52850781764987,-0.12850781764986152,Normal,No Offer Needed,False,Regular Customer,True
5067-DGXLL,20.25,20.695207093748294,-0.44520709374829437,Normal,No Offer Needed,False,Regular Customer,False
5469-CTCWN,106.0,106.13917613824363,-0.13917613824362718,Normal,No Offer Needed,False,Regular Customer,True
9851-QXEEQ,104.7,104.62437509649631,0.07562490350369444,Normal,No Offer Needed,False,Regular Customer,True
6281-FKEWS,49.05,49.28847763407887,-0.23847763407887612,Normal,No Offer Needed,False,Regular Customer,False
8898-KASCD,35.55,35.33020160769142,0.21979839230857579,Normal,No Offer Needed,False,Regular Customer,False
9242-TKFSV,65.1,65.23034483846835,-0.13034483846836054,Normal,No Offer Needed,False,Regular Customer,True
9290-SHCMB,96.85,96.68208173280979,0.16791826719020264,Normal,No Offer Needed,False,Regular Customer,True
0743-HNPFG,69.75,69.56705884120159,0.182941158798414,Normal,No Offer Needed,False,Regular Customer,True
2277-BKJKN,99.2,99.33609965372375,-0.13609965372374688,Normal,No Offer Needed,False,Regular Customer,True
9809-IMGCQ,96.7,96.89793403118206,-0.19793403118205788,Normal,No Offer Needed,False,Regular Customer,True
5208-HFSBT,55.05,55.15794192404226,-0.10794192404226521,Normal,No Offer Needed,False,Regular Customer,False
5035-PGZXH,106.8,106.58236652649563,0.2176334735043639,Normal,No Offer Needed,False,Regular Customer,True
8695-WDYEA,51.25,51.2353319069272,0.014668093072799593,Normal,No Offer Needed,False,Regular Customer,False
6543-JXSOO,57.75,57.033908319940295,0.716091680059705,High Drop,Personalized Retention Offer,True,Outreach Customer,False
8016-ZMGMO,70.85,70.03937756022738,0.8106224397726152,High Drop,Online Security Add-on,True,Outreach Customer,True
8605-ITULD,19.55,19.9288494007283,-0.3788494007282992,Normal,No Offer Needed,False,Regular Customer,False
3254-YRILK,88.2,88.11491982728792,0.08508017271208246,Normal,No Offer Needed,False,Regular Customer,True
6416-YJTTB,79.5,79.31760848763011,0.1823915123698896,Normal,No Offer Needed,False,Regular Customer,False
2667-WYLWJ,19.75,19.97603438664191,-0.2260343866419099,Normal,No Offer Needed,False,Regular Customer,False
4472-VESGY,98.15,97.61714796226241,0.532852037737598,High Drop,Premium Entertainment Bundle,True,Outreach Customer,True
3195-TQDZX,20.25,21.052133812292574,-0.8021338122925741,Normal,No Offer Needed,False,Regular Customer,False
3128-YOVTD,79.15,78.75422998016994,0.3957700198300671,Normal,No Offer Needed,False,Regular Customer,True
0529-ONKER,75.65,75.86664741987235,-0.21664741987234493,Normal,No Offer Needed,False,Regular Customer,False
1728-CXQBE,94.25,94.06128014775898,0.1887198522410216,Normal,No Offer Needed,False,Regular Customer,True
7041-TXQJH,40.2,40.53430316011859,-0.3343031601185871,Normal,No Offer Needed,False,Regular Customer,False
5014-GSOUQ,19.95,20.519651368582952,-0.569651368582953,Normal,No Offer Needed,False,Regular Customer,False
5724-BIDBU,55.35,55.243002430434025,0.10699756956597639,Normal,No Offer Needed,False,Regular Customer,False
0481-SUMCB,102.15,101.92244530359558,0.22755469640442527,Normal,No Offer Needed,False,Regular Customer,True
1769-GRUIK,71.1,71.19224342863494,-0.09224342863494428,Normal,No Offer Needed,False,Regular Customer,False
5240-IJOQT,74.7,74.89001307801841,-0.19001307801840994,Normal,No Offer Needed,False,Regular Customer,False
8819-WFGGJ,54.1,54.347892660903675,-0.24789266090367335,Normal,No Offer Needed,False,Regular Customer,True
7427-AUFPY,19.65,20.18448427872152,-0.5344842787215214,Normal,No Offer Needed,False,Regular Customer,True
2811-POVEX,88.45,87.88402481551431,0.5659751844856942,High Drop,Premium Entertainment Bundle,True,Outreach Customer,True
1092-GANHU,76.65,76.76170366331857,-0.11170366331856485,Normal,No Offer Needed,False,Regular Customer,False
7898-PDWQE,80.4,80.37504838535708,0.024951614642930053,Normal,No Offer Needed,False,Regular Customer,True
9972-EWRJS,19.25,19.135629598270178,0.11437040172982194,Normal,No Offer Needed,False,Regular Customer,True
9314-IJWSQ,84.8,84.40086485929477,0.3991351407052264,Normal,No Offer Needed,False,Regular Customer,True
0661-XEYAN,25.8,26.29383300791817,-0.49383300791816964,Normal,No Offer Needed,False,Regular Customer,False
5799-JRCZO,19.5,19.754151751340583,-0.2541517513405829,Normal,No Offer Needed,False,Regular Customer,True
1921-KYSAY,68.6,68.40459149417131,0.19540850582868075,Normal,No Offer Needed,False,Regular Customer,False
6198-RTPMF,92.6,92.4479137920061,0.1520862079938894,Normal,No Offer Needed,False,Regular Customer,True
2924-KHUVI,100.55,100.71975288749545,-0.1697528874954486,Normal,No Offer Needed,False,Regular Customer,True
1925-GMVBW,20.55,21.300693631055726,-0.7506936310557251,Normal,No Offer Needed,False,Regular Customer,False
7881-EVUAD,42.6,43.36357859572305,-0.7635785957230468,Normal,No Offer Needed,False,Regular Customer,False
6184-DYUOB,19.6,19.807297819616405,-0.2072978196164037,Normal,No Offer Needed,False,Regular Customer,False
9207-ZPANB,67.45,67.06649580501869,0.38350419498131316,Normal,No Offer Needed,False,Regular Customer,False
5766-XQXMQ,68.85,68.71409030240685,0.1359096975931493,Normal,No Offer Needed,False,Regular Customer,False
9327-QSDED,43.55,43.4910471415197,0.0589528584802963,Normal,No Offer Needed,False,Regular Customer,False
1656-DRSMG,109.85,109.6805977030816,0.16940229691839193,Normal,No Offer Needed,False,Regular Customer,True
3012-VFFMN,20.65,20.72574204894592,-0.07574204894592285,Normal,No Offer Needed,False,Regular Customer,False
2984-AFWNC,95.4,95.2358540830144,0.16414591698560344,Normal,No Offer Needed,False,Regular Customer,True
0640-YJTPY,21.0,20.923892383210543,0.07610761678945721,Normal,No Offer Needed,False,Regular Customer,True
8096-LOIST,56.2,56.45943630095985,-0.25943630095984815,Normal,No Offer Needed,False,Regular Customer,False
9764-REAFF,18.4,18.473221777706463,-0.07322177770646476,Normal,No Offer Needed,False,Regular Customer,True
3703-VAVCL,90.0,89.89814251974336,0.10185748025664054,Normal,No Offer Needed,False,Regular Customer,True
7107-UBYKY,25.75,25.74110267403138,0.008897325968618475,Normal,No Offer Needed,False,Regular Customer,False
4881-GQJTW,19.6,20.350137914531523,-0.7501379145315212,Normal,No Offer Needed,False,Regular Customer,False
8519-QJGJD,75.35,75.39479942613238,-0.044799426132385634,Normal,No Offer Needed,False,Regular Customer,False
7876-DNYAP,19.8,19.879696933541105,-0.07969693354110419,Normal,No Offer Needed,False,Regular Customer,True
7905-NJMXS,64.2,63.94875607065023,0.25124392934977635,Normal,No Offer Needed,False,Regular Customer,False
2882-WDTBA,75.75,75.32115440351394,0.428845596486056,High Drop,Personalized Retention Offer,True,Outreach Customer,True
2091-GPPIQ,78.95,78.75648957296745,0.19351042703254961,Normal,No Offer Needed,False,Regular Customer,True
6326-MTTXK,100.85,100.78743493396372,0.06256506603627088,Normal,No Offer Needed,False,Regular Customer,True
5071-FBJFS,50.3,50.35646051815786,-0.056460518157862793,Normal,No Offer Needed,False,Regular Customer,False
2796-UUZZO,80.3,79.90245769747109,0.39754230252890466,Normal,No Offer Needed,False,Regular Customer,True
2429-AYKKO,19.85,20.00266461162504,-0.1526646116250383,Normal,No Offer Needed,False,Regular Customer,True
9798-OPFEM,21.1,21.584157068028116,-0.4841570680281144,Normal,No Offer Needed,False,Regular Customer,False
0330-IVZHA,69.95,70.11180047483285,-0.16180047483284454,Normal,No Offer Needed,False,Regular Customer,False
3794-NFNCH,50.0,49.43465563281202,0.5653443671879828,High Drop,Loyalty Discount Offer,True,Outreach Customer,False
5193-QLVZB,104.75,104.73183448648595,0.018165513514048826,Normal,No Offer Needed,False,Regular Customer,True
7114-AEOZE,19.85,20.036391651920024,-0.18639165192002238,Normal,No Offer Needed,False,Regular Customer,True
2886-KEFUM,107.5,107.40832982295261,0.09167017704739067,Normal,No Offer Needed,False,Regular Customer,True
5522-NYKPB,85.9,85.70201364396095,0.19798635603905268,Normal,No Offer Needed,False,Regular Customer,True
4237-RLAQD,45.85,45.9556552700686,-0.10565527006859554,Normal,No Offer Needed,False,Regular Customer,False
9957-YODKZ,80.8,80.44438270314842,0.3556172968515767,Normal,No Offer Needed,False,Regular Customer,True
6518-KZXCB,25.25,25.57138466576942,-0.3213846657694184,Normal,No Offer Needed,False,Regular Customer,False
2245-ADZFJ,80.55,80.13681312233638,0.4131868776636196,Normal,No Offer Needed,False,Regular Customer,True
7776-QGYJC,81.5,80.91052709847042,0.5894729015295752,High Drop,Premium Entertainment Bundle,True,Outreach Customer,True
9313-QOLTZ,20.9,21.074549698614884,-0.17454969861488578,Normal,No Offer Needed,False,Regular Customer,False
9651-GTSAQ,106.1,105.98177168555117,0.11822831444882809,Normal,No Offer Needed,False,Regular Customer,True
3186-BAXNB,91.7,91.49079864266722,0.20920135733278755,Normal,No Offer Needed,False,Regular Customer,True
4672-FOTSD,67.25,67.07099272112676,0.17900727887324308,Normal,No Offer Needed,False,Regular Customer,False
0637-YLETY,95.6,95.40432028474923,0.1956797152507619,Normal,No Offer Needed,False,Regular Customer,True
9818-XQCUV,20.35,20.71148531702588,-0.3614853170258776,Normal,No Offer Needed,False,Regular Customer,False
7338-ERIVA,45.05,45.191548322874105,-0.14154832287410812,Normal,No Offer Needed,False,Regular Customer,False
1157-BQCUW,74.95,75.13271895008155,-0.1827189500815507,Normal,No Offer Needed,False,Regular Customer,False
8259-NFJTV,34.65,34.64187443316676,0.008125566833236064,Normal,No Offer Needed,False,Regular Customer,False
3223-DWFIO,69.35,69.57292931587374,-0.22292931587374198,Normal,No Offer Needed,False,Regular Customer,False
2660-EMUBI,95.35,95.49132233719774,-0.14132233719774945,Normal,No Offer Needed,False,Regular Customer,True
6968-GMKPR,81.55,81.28824988237483,0.2617501176251693,Normal,No Offer Needed,False,Regular Customer,True
4751-ERMAN,75.4,75.10718955718187,0.29281044281813706,Normal,No Offer Needed,False,Regular Customer,True
1436-ZMJAN,67.8,67.64688636885458,0.1531136311454162,Normal,No Offer Needed,False,Regular Customer,False
3292-PBZEJ,111.4,110.81999798200238,0.5800020179976286,High Drop,Premium Entertainment Bundle,True,Outreach Customer,True
0799-DDIHE,46.3,46.245515338559926,0.054484661440071136,Normal,No Offer Needed,False,Regular Customer,False
3070-FNFZQ,20.4,20.778200630397787,-0.37820063039778873,Normal,No Offer Needed,False,Regular Customer,False
2812-SFXMJ,20.05,20.40534339242846,-0.355343392428459,Normal,No Offer Needed,False,Regular Customer,False
7675-OZCZG,45.0,45.42963329399383,-0.429633293993831,Normal,No Offer Needed,False,Regular Customer,False
5014-WUQMG,96.1,95.90356798080626,0.1964320191937361,Normal,No Offer Needed,False,Regular Customer,True
5312-TSZVC,19.65,19.782788872573867,-0.13278887257386884,Normal,No Offer Needed,False,Regular Customer,False
2003-CKLOR,99.5,99.7461541680251,-0.24615416802510026,Normal,No Offer Needed,False,Regular Customer,True
0993-OSGPT,60.65,59.85773198850292,0.7922680114970788,High Drop,Online Security Add-on,True,Outreach Customer,True
9254-RBFON,98.6,98.19630602029541,0.40369397970458465,Normal,No Offer Needed,False,Regular Customer,True
1205-WNWPJ,59.5,59.25798428304802,0.24201571695198254,Normal,No Offer Needed,False,Regular Customer,False
9391-EOYLI,80.45,80.76854153721663,-0.3185415372166318,Normal,No Offer Needed,False,Regular Customer,True
7108-DGVUU,71.7,71.11433131291462,0.5856686870853878,High Drop,Online Security Add-on,True,Outreach Customer,False
2782-JEEBU,36.0,35.92089440198329,0.07910559801671013,Normal,No Offer Needed,False,Regular Customer,False
5127-BZENZ,65.2,64.70248276589523,0.49751723410477666,High Drop,Personalized Retention Offer,True,Outreach Customer,True
2720-FVBQP,48.95,48.817974230748135,0.13202576925186804,Normal,No Offer Needed,False,Regular Customer,False
9906-NHHVC,53.5,53.53573499537864,-0.03573499537863967,Normal,No Offer Needed,False,Regular Customer,True
4522-XRWWI,80.45,80.4713590252876,-0.02135902528759459,Normal,No Offer Needed,False,Regular Customer,True
3766-EJLFL,109.05,108.99172595580899,0.05827404419100901,Normal,No Offer Needed,False,Regular Customer,True
5939-SXWHM,26.3,26.35867156400528,-0.058671564005280175,Normal,No Offer Needed,False,Regular Customer,False
8152-UOBNY,106.8,106.69464157342442,0.10535842657557737,Normal,No Offer Needed,False,Regular Customer,True
7351-KYHQH,64.95,64.58591540138057,0.3640845986194279,Normal,No Offer Needed,False,Regular Customer,False
7643-RCHXS,19.35,19.450537364315885,-0.10053736431588334,Normal,No Offer Needed,False,Regular Customer,True
8246-SHFGA,21.1,21.808235431518245,-0.7082354315182435,Normal,No Offer Needed,False,Regular Customer,False
8387-MOJJT,77.95,77.98231895858893,-0.03231895858893097,Normal,No Offer Needed,False,Regular Customer,False
0620-XEFWH,18.85,19.057293065095454,-0.20729306509545253,Normal,No Offer Needed,False,Regular Customer,False
6485-QXWWE,26.0,25.973870441285303,0.0261295587146968,Normal,No Offer Needed,False,Regular Customer,True
2761-OCIAX,74.7,74.84183293406426,-0.14183293406425435,Normal,No Offer Needed,False,Regular Customer,False
7321-VGNKU,70.35,70.32622179085868,0.023778209141312345,Normal,No Offer Needed,False,Regular Customer,False
5327-CNLUQ,96.9,96.526328578869,0.37367142113100726,Normal,No Offer Needed,False,Regular Customer,True
7552-KEYGT,19.55,20.072005769307115,-0.5220057693071141,Normal,No Offer Needed,False,Regular Customer,False
5816-JMLGY,80.4,79.98915564343133,0.41084435656867413,Normal,No Offer Needed,False,Regular Customer,True
3068-OMWZA,88.8,88.60202962007867,0.1979703799213297,Normal,No Offer Needed,False,Regular Customer,True
2927-QRRQV,94.65,94.15347423601382,0.49652576398618464,High Drop,Premium Entertainment Bundle,True,Outreach Customer,True
6032-KRXXO,90.25,90.65445895084126,-0.40445895084125993,Normal,No Offer Needed,False,Regular Customer,True
7459-RRWQZ,64.65,64.81586272714736,-0.16586272714735628,Normal,No Offer Needed,False,Regular Customer,False
6265-SXWBU,95.75,95.31642580349396,0.43357419650604356,High Drop,Premium Entertainment Bundle,True,Outreach Customer,True
7941-RCJOW,19.55,19.940975836149626,-0.39097583614962517,Normal,No Offer Needed,False,Regular Customer,True
6374-NTQLP,104.1,104.42851147908021,-0.3285114790802197,Normal,No Offer Needed,False,Regular Customer,True
4154-AQUGT,89.05,88.91258502944952,0.13741497055048058,Normal,No Offer Needed,False,Regular Customer,True
2387-KDZQY,20.1,20.366977065208527,-0.2669770652085255,Normal,No Offer Needed,False,Regular Customer,False
3584-WKTTW,111.55,111.46464727384394,0.08535272615606004,Normal,No Offer Needed,False,Regular Customer,True
3399-BMLVW,60.5,60.480531560529194,0.01946843947080623,Normal,No Offer Needed,False,Regular Customer,True
1971-DTCZB,90.95,90.61390752996891,0.33609247003109033,Normal,No Offer Needed,False,Regular Customer,True
3092-IGHWF,87.4,87.12681555634616,0.27318444365384664,Normal,No Offer Needed,False,Regular Customer,True
3374-PZLXD,19.7,19.79703005825998,-0.0970300582599819,Normal,No Offer Needed,False,Regular Customer,False
3813-DHBBB,50.95,51.193252578552524,-0.24325257855252147,Normal,No Offer Needed,False,Regular Customer,True
2812-REYAT,20.05,19.984235442139937,0.06576455786006363,Normal,No Offer Needed,False,Regular Customer,False
6518-PPLMZ,19.4,19.29612675861718,0.10387324138281784,Normal,No Offer Needed,False,Regular Customer,True
4939-KYYPY,59.45,59.209521896470534,0.24047810352946897,Normal,No Offer Needed,False,Regular Customer,False
8017-LXHFA,94.75,94.85920593525944,-0.109205935259439,Normal,No Offer Needed,False,Regular Customer,True
5930-GBIWP,81.5,81.56436908255309,-0.06436908255308538,Normal,No Offer Needed,False,Regular Customer,True
6022-KOUQO,29.05,29.288514607711463,-0.23851460771146193,Normal,No Offer Needed,False,Regular Customer,False
6352-TWCAU,86.45,86.49633239294553,-0.04633239294552993,Normal,No Offer Needed,False,Regular Customer,True
2361-UPSND,70.6,70.1129986015832,0.487001398416794,High Drop,Personalized Retention Offer,True,Outreach Customer,False
6035-RIIOM,97.2,97.20978601985462,-0.009786019854615802,Normal,No Offer Needed,False,Regular Customer,True
2929-QNSRW,98.25,98.26521657293146,-0.015216572931464611,Normal,No Offer Needed,False,Regular Customer,True
1262-OPMFY,75.75,75.48342064097329,0.26657935902670715,Normal,No Offer Needed,False,Regular Customer,False
9504-DSHWM,59.2,59.09682369324409,0.1031763067559126,Normal,No Offer Needed,False,Regular Customer,False
5035-BVCXS,75.9,75.48764035364975,0.4123596463502537,Normal,No Offer Needed,False,Regular Customer,False
6267-DCFFZ,90.05,89.58721575311986,0.4627842468801333,High Drop,Premium Entertainment Bundle,True,Outreach Customer,True
3533-UVMOM,70.95,70.85138331771807,0.09861668228192855,Normal,No Offer Needed,False,Regular Customer,True
2439-LYPMQ,102.6,102.23395988512888,0.36604011487111165,Normal,No Offer Needed,False,Regular Customer,True
4248-QPAVC,85.35,84.98894064406753,0.3610593559324684,Normal,No Offer Needed,False,Regular Customer,True
1899-VXWXM,106.1,106.11862304074712,-0.01862304074712995,Normal,No Offer Needed,False,Regular Customer,True
1478-VPOAD,43.8,44.08684307047782,-0.286843070477822,Normal,No Offer Needed,False,Regular Customer,False
9995-HOTOH,59.0,59.15236443888579,-0.15236443888579032,Normal,No Offer Needed,False,Regular Customer,True
2988-PLAHS,69.95,69.89922443075604,0.05077556924396731,Normal,No Offer Needed,False,Regular Customer,False
1371-OJCEK,24.35,24.322600397375666,0.027399602624335273,Normal,No Offer Needed,False,Regular Customer,False
4999-IEZLT,29.45,29.648704534469132,-0.19870453446913316,Normal,No Offer Needed,False,Regular Customer,True
8883-ANODQ,84.4,84.10066070787121,0.29933929212879207,Normal,No Offer Needed,False,Regular Customer,True
4690-LLKUA,45.05,45.46599303254334,-0.41599303254334075,Normal,No Offer Needed,False,Regular Customer,False
2351-RRBUE,20.65,20.739462042905696,-0.08946204290569781,Normal,No Offer Needed,False,Regular Customer,False
5980-BDHPY,87.1,86.83392291716197,0.26607708283802367,Normal,No Offer Needed,False,Regular Customer,True
1498-DQNRX,19.85,19.788481487098956,0.0615185129010456,Normal,No Offer Needed,False,Regular Customer,False
9469-WEJBT,90.35,90.28123062159348,0.06876937840651465,Normal,No Offer Needed,False,Regular Customer,True
3331-HQDTW,109.8,109.21926952898613,0.5807304710138652,High Drop,Premium Entertainment Bundle,True,Outreach Customer,True
9490-DFPMD,84.65,84.72059768364626,-0.0705976836462554,Normal,No Offer Needed,False,Regular Customer,True
2581-VKIRT,65.5,64.58914334778677,0.9108566522132264,High Drop,Personalized Retention Offer,True,Outreach Customer,True
5442-XSDCW,79.5,79.34416474135259,0.15583525864741432,Normal,No Offer Needed,False,Regular Customer,False
7426-WEIJX,80.95,80.87783976235112,0.07216023764888746,Normal,No Offer Needed,False,Regular Customer,True
2851-MMUTZ,56.15,55.56226259819152,0.5877374018084751,High Drop,Loyalty Discount Offer,True,Outreach Customer,False
3049-NDXFL,85.8,85.59295092223103,0.2070490777689713,Normal,No Offer Needed,False,Regular Customer,True
8580-AECUZ,79.1,79.3250183632399,-0.22501836323991142,Normal,No Offer Needed,False,Regular Customer,False
3307-TLCUD,34.4,34.366732914244636,0.0332670857553623,Normal,No Offer Needed,False,Regular Customer,False
6625-FLENO,20.75,20.697391455016394,0.05260854498360601,Normal,No Offer Needed,False,Regular Customer,True
2967-MXRAV,18.8,19.058755624862755,-0.2587556248627543,Normal,No Offer Needed,False,Regular Customer,False
7963-GQRMY,44.3,44.114299655487315,0.18570034451268214,Normal,No Offer Needed,False,Regular Customer,False
8189-HBVRW,90.8,90.53152475140506,0.2684752485949389,Normal,No Offer Needed,False,Regular Customer,True
4163-KIUHY,25.6,25.911757850772748,-0.31175785077274654,Normal,No Offer Needed,False,Regular Customer,False
1228-FZFRV,105.95,106.01820757624725,-0.06820757624724649,Normal,No Offer Needed,False,Regular Customer,True
3500-NSDOA,70.8,70.75638034071311,0.0436196592868896,Normal,No Offer Needed,False,Regular Customer,True
1171-TYKUR,25.4,25.474544690849765,-0.07454469084976623,Normal,No Offer Needed,False,Regular Customer,False
3761-FLYZI,108.8,108.37700641944622,0.4229935805537792,High Drop,Premium Entertainment Bundle,True,Outreach Customer,True
2058-DCJBE,69.75,70.10334305188236,-0.35334305188236215,Normal,No Offer Needed,False,Regular Customer,False
5364-XYIRR,94.65,94.87437025451591,-0.22437025451590387,Normal,No Offer Needed,False,Regular Customer,True
4829-AUOAX,96.05,96.15590525232174,-0.10590525232174741,Normal,No Offer Needed,False,Regular Customer,True
1219-NNDDO,76.85,76.77149387261986,0.07850612738013751,Normal,No Offer Needed,False,Regular Customer,False
8388-DMKAE,20.25,20.794021073440366,-0.5440210734403657,Normal,No Offer Needed,False,Regular Customer,False
4403-BWPAY,24.8,25.374281232374724,-0.5742812323747231,Normal,No Offer Needed,False,Regular Customer,False
9659-QEQSY,115.65,115.33257670870839,0.31742329129161817,Normal,No Offer Needed,False,Regular Customer,True
5405-ZMYXQ,74.6,74.57184215292028,0.028157847079711473,Normal,No Offer Needed,False,Regular Customer,False
5047-LHVLY,50.15,49.91342930541038,0.23657069458961644,Normal,No Offer Needed,False,Regular Customer,False
1442-OKRJE,103.15,102.94928543799577,0.20071456200423654,Normal,No Offer Needed,False,Regular Customer,True
4737-AQCPU,72.1,71.72091838724798,0.37908161275201735,Normal,No Offer Needed,False,Regular Customer,True
9158-VCTQB,113.6,113.12763305809673,0.47236694190326034,High Drop,Premium Entertainment Bundle,True,Outreach Customer,True
2808-CHTDM,25.1,25.101853090650394,-0.0018530906503926303,Normal,No Offer Needed,False,Regular Customer,False
6311-UEUME,78.9,79.10112641647733,-0.20112641647732232,Normal,No Offer Needed,False,Regular Customer,False
0793-TWELN,80.15,80.1140094160165,0.035990583983505076,Normal,No Offer Needed,False,Regular Customer,True
3283-WCWXT,25.4,25.645966021264922,-0.24596602126492328,Normal,No Offer Needed,False,Regular Customer,False
1060-ENTOF,105.4,105.23958090163674,0.1604190983632634,Normal,No Offer Needed,False,Regular Customer,True
0999-QXNSA,45.75,45.56803222281969,0.18196777718031143,Normal,No Offer Needed,False,Regular Customer,False
5451-MHQOF,24.45,23.964970181282812,0.4850298187171873,High Drop,Personalized Retention Offer,True,Outreach Customer,True
4836-WNFNO,25.0,25.04679810955416,-0.046798109554160305,Normal,No Offer Needed,False,Regular Customer,True
9225-BZLNZ,85.25,85.19457066137926,0.05542933862074051,Normal,No Offer Needed,False,Regular Customer,True
0354-VXMJC,19.6,20.254494368417017,-0.6544943684170157,Normal,No Offer Needed,False,Regular Customer,False
4422-QVIJA,50.15,49.57989250667796,0.5701074933220411,High Drop,Loyalty Discount Offer,True,Outreach Customer,False
9365-SRSZE,70.55,70.62079441595851,-0.07079441595851677,Normal,No Offer Needed,False,Regular Customer,False
6839-ITVZJ,60.05,59.668296003186704,0.38170399681329314,Normal,No Offer Needed,False,Regular Customer,False
8332-OSJDW,26.4,26.352443009191994,0.047556990808004684,Normal,No Offer Needed,False,Regular Customer,False
4735-BJKOU,20.15,20.33975582977904,-0.18975582977904182,Normal,No Offer Needed,False,Regular Customer,False
0274-JKUJR,58.85,58.5347652267269,0.31523477327310445,Normal,No Offer Needed,False,Regular Customer,False
5740-YHGTW,97.55,97.35246261506722,0.1975373849327724,Normal,No Offer Needed,False,Regular Customer,True
8917-SZTTJ,19.65,19.894684373542194,-0.24468437354219574,Normal,No Offer Needed,False,Regular Customer,True
1696-MZVAU,25.25,25.49650076638348,-0.2465007663834804,Normal,No Offer Needed,False,Regular Customer,False
7359-WWYJV,114.45,114.68720669344701,-0.23720669344700696,Normal,No Offer Needed,False,Regular Customer,True
0375-HVGXO,34.7,35.44079398353348,-0.7407939835334787,Normal,No Offer Needed,False,Regular Customer,False
4906-ZHGPK,70.7,70.13708823734932,0.5629117626506854,High Drop,Online Security Add-on,True,Outreach Customer,True
8593-WHYHV,85.3,85.55685862104957,-0.2568586210495738,Normal,No Offer Needed,False,Regular Customer,True
3795-GWTRD,75.55,75.20116543639813,0.34883456360186926,Normal,No Offer Needed,False,Regular Customer,True
1298-PHBTI,84.8,84.7203800369607,0.07961996303929197,Normal,No Offer Needed,False,Regular Customer,True
6223-DHJGV,20.65,20.589468388281443,0.06053161171855592,Normal,No Offer Needed,False,Regular Customer,False
6961-MJKBO,20.45,20.87476993419722,-0.4247699341972222,Normal,No Offer Needed,False,Regular Customer,False
6097-EQISJ,102.45,102.23966779078663,0.2103322092133766,Normal,No Offer Needed,False,Regular Customer,True
4423-YLHDV,104.4,104.05836261165358,0.34163738834642743,Normal,No Offer Needed,False,Regular Customer,True
8158-WPEZG,35.65,36.03931898463259,-0.3893189846325882,Normal,No Offer Needed,False,Regular Customer,False
0107-YHINA,99.75,99.50443135551767,0.24556864448233284,Normal,No Offer Needed,False,Regular Customer,True
4918-FYJNT,90.45,89.9202858715111,0.5297141284889051,High Drop,Premium Entertainment Bundle,True,Outreach Customer,True
0727-BNRLG,97.65,97.61701551682036,0.03298448317964642,Normal,No Offer Needed,False,Regular Customer,True
4854-CIDCF,73.85,73.74316765687684,0.10683234312315903,Normal,No Offer Needed,False,Regular Customer,False
8640-SDGKB,74.4,74.46874549149176,-0.0687454914917538,Normal,No Offer Needed,False,Regular Customer,False
3280-MRDOF,69.1,69.03983042942475,0.06016957057524053,Normal,No Offer Needed,False,Regular Customer,False
6435-SRWBJ,82.75,82.35287557369617,0.39712442630383293,Normal,No Offer Needed,False,Regular Customer,True
9964-WBQDJ,24.4,24.420405084700576,-0.020405084700577447,Normal,No Offer Needed,False,Regular Customer,True
6303-KFWSL,55.25,55.02389021586316,0.22610978413683824,Normal,No Offer Needed,False,Regular Customer,False
1702-CCFNJ,61.35,60.77990162623287,0.5700983737671308,High Drop,Loyalty Discount Offer,True,Outreach Customer,True
8932-CZHRQ,76.75,76.66792654490311,0.08207345509688935,Normal,No Offer Needed,False,Regular Customer,True
0386-CWRGM,19.4,19.309166578919815,0.090833421080184,Normal,No Offer Needed,False,Regular Customer,False
5515-RUGKN,54.75,55.174389140778814,-0.42438914077881407,Normal,No Offer Needed,False,Regular Customer,False
0404-AHASP,19.7,19.919579981265986,-0.2195799812659871,Normal,No Offer Needed,False,Regular Customer,True
7279-NMVJC,19.9,20.34541525127259,-0.4454152512725926,Normal,No Offer Needed,False,Regular Customer,False
2081-VEYEH,107.95,107.46479934644577,0.48520065355423014,High Drop,Premium Entertainment Bundle,True,Outreach Customer,True
6407-UTSLV,83.8,83.39818559837092,0.4018144016290819,Normal,No Offer Needed,False,Regular Customer,True
4116-TZAQJ,74.25,74.59116203823201,-0.34116203823201374,Normal,No Offer Needed,False,Regular Customer,False
9060-HJJRW,56.4,56.46025717571136,-0.060257175711363686,Normal,No Offer Needed,False,Regular Customer,True
2587-YNLES,20.1,20.429530139053494,-0.3295301390534924,Normal,No Offer Needed,False,Regular Customer,False
7398-SKNQZ,94.9,94.66139547161727,0.23860452838273716,Normal,No Offer Needed,False,Regular Customer,True
5935-FCCNB,94.2,94.1501079849271,0.0498920150728992,Normal,No Offer Needed,False,Regular Customer,True
1958-RNRKS,49.9,49.81200179435488,0.08799820564512117,Normal,No Offer Needed,False,Regular Customer,False
